Status,Ticket ID,Priority,Source,Topic,Agent Group,Agent Name,Created time,Expected SLA to resolve,Expected SLA to first response,First response time,SLA For first response,Resolution time,SLA For Resolution,Close time,Agent interactions,Survey results,Product group,Support Level,Country,Latitude,Longitude,Actual_First_Response_Duration,Actual_First_Response_Duration_Minutes,Actual_Resolution_Duration,Actual_Resolution_Duration_Minutes,Actual_Ticket_Lifecycle_Duration,Actual_Ticket_Lifecycle_Duration_Minutes,Created_Day_of_Week_Num,Created_Day_of_Week_Name,Created_Hour_of_Day,Created_Month_Num,Created_Month_Name,Created_Year,FirstResponse_Day_of_Week_Name,FirstResponse_Hour_of_Day,Resolution_Day_of_Week_Name,Resolution_Hour_of_Day,First_Response_SLA_Met,Resolution_SLA_Met
resolved,2324,high,phone,product setup,1st line support,sheela cutten,2023-06-10 03:37:03,2023-06-12 03:37:03,2023-06-10 03:39:03,2023-06-10 03:38:58.600,within sla,2023-06-10 09:37:15.668,within sla,2023-06-10 09:37:15.668,1.0,,training and consulting services,tier 1,czech republic,49.8037633,15.4749126,0 days 00:01:55.600000,1.9266666666666663,0 days 06:00:12.668000,360.2111333333333,0 days 06:00:12.668000,360.2111333333333,5,Saturday,3,6,June,2023,Saturday,3.0,Saturday,9.0,1,1
resolved,2325,low,email,pricing and licensing,2nd line support,heather urry,2023-06-11 17:44:56,2023-06-13 17:44:56,2023-06-11 18:44:56,2023-06-11 18:11:38.518,within sla,2023-06-13 04:25:02.733,within sla,2023-06-13 04:25:02.733,8.0,,ready to use software,tier 2,slovenia,46.1491664,14.9860106,0 days 00:26:42.518000,26.70863333333333,1 days 10:40:06.733000,2080.1122166666664,1 days 10:40:06.733000,2080.1122166666664,6,Sunday,17,6,June,2023,Sunday,18.0,Tuesday,4.0,1,1
closed,2332,medium,chat,pricing and licensing,1st line support,connor danielovitch,2023-06-12 18:07:44,2023-06-13 18:07:44,2023-06-12 18:09:44,2023-06-12 18:09:42.534,within sla,2023-06-12 23:16:38.136,within sla,2023-06-15 05:04:27.577,6.0,4.0,other,tier 1,poland,52.536273,19.050639,0 days 00:01:58.534000,1.9755666666666667,0 days 05:08:54.136000,308.90226666666666,2 days 10:56:43.577000,3536.726283333333,0,Monday,18,6,June,2023,Monday,18.0,Monday,23.0,1,1
closed,2333,low,chat,purchasing and invoicing,2nd line support,adolpho messingham,2023-06-12 08:43:13,2023-06-13 08:43:13,2023-06-12 08:45:13,2023-06-12 08:44:40.365,within sla,2023-06-13 06:10:37.003,within sla,2023-06-15 23:36:06.006,6.0,1.0,ready to use software,tier 2,greece,39.368279,21.863141,0 days 00:01:27.365000,1.4560833333333332,0 days 21:27:24.003000,1287.40005,3 days 14:52:53.006000,5212.883433333333,0,Monday,8,6,June,2023,Monday,8.0,Tuesday,6.0,1,1
resolved,2334,low,chat,pricing and licensing,2nd line support,michele whyatt,2023-06-12 18:04:14,2023-06-13 18:04:14,2023-06-12 18:06:14,2023-06-12 18:05:44.419,within sla,2023-06-16 06:26:09.114,sla violated,2023-06-16 06:26:09.114,4.0,,ready to use software,tier 2,spain,39.67337,-4.767726,0 days 00:01:30.419000,1.5069833333333331,3 days 12:21:55.114000,5061.918566666666,3 days 12:21:55.114000,5061.918566666666,0,Monday,18,6,June,2023,Monday,18.0,Friday,6.0,1,0
closed,2335,low,email,bug report,1st line support,bernard beckley,2023-06-12 14:05:37,2023-06-14 14:05:37,2023-06-12 15:05:37,2023-06-12 14:16:40.584,within sla,2023-06-13 19:56:43.473,within sla,2023-06-18 11:38:56.357,3.0,5.0,ready to use software,tier 1,republic of ireland,53.094024,-8.019675,0 days 00:11:03.584000,11.059733333333332,1 days 05:51:06.473000,1791.1078833333331,5 days 21:33:19.357000,8493.322616666666,0,Monday,14,6,June,2023,Monday,14.0,Tuesday,19.0,1,1
in progress,2336,low,email,purchasing and invoicing,1st line support,nicola wane,2023-06-12 04:41:42,2023-06-14 04:41:42,2023-06-12 05:41:42,2023-06-12 05:32:52.551,within sla,,sla violated,,1.0,,other,tier 1,united kingdom,55.378052,-3.435973,0 days 00:51:10.551000,51.17585,,,,,0,Monday,4,6,June,2023,Monday,5.0,,,1,0
in progress,2337,low,chat,feature request,2nd line support,adolpho messingham,2023-06-12 20:04:14,2023-06-13 20:04:14,2023-06-12 20:06:14,2023-06-12 20:05:32.430,within sla,,sla violated,,3.0,,ready to use software,tier 2,czech republic,49.8037633,15.4749126,0 days 00:01:18.430000,1.3071666666666668,,,,,0,Monday,20,6,June,2023,Monday,20.0,,,1,0
resolved,2338,low,chat,purchasing and invoicing,1st line support,sheela cutten,2023-06-12 17:39:34,2023-06-13 17:39:34,2023-06-12 17:41:34,2023-06-12 17:41:15.217,within sla,2023-06-13 10:42:42.231,within sla,2023-06-13 10:42:42.231,5.0,,other,tier 1,united kingdom,55.378052,-3.435973,0 days 00:01:41.217000,1.68695,0 days 17:03:08.231000,1023.1371833333334,0 days 17:03:08.231000,1023.1371833333334,0,Monday,17,6,June,2023,Monday,17.0,Tuesday,10.0,1,1
closed,2339,low,email,pricing and licensing,2nd line support,adolpho messingham,2023-06-12 02:59:16,2023-06-14 02:59:16,2023-06-12 03:59:16,2023-06-12 03:54:00.297,within sla,2023-06-13 07:09:26.155,within sla,2023-06-16 17:07:11.622,8.0,3.0,custom software development,tier 2,united kingdom,55.378052,-3.435973,0 days 00:54:44.297000,54.738283333333335,1 days 04:10:10.155000,1690.16925,4 days 14:07:55.622000,6607.9270333333325,0,Monday,2,6,June,2023,Monday,3.0,Tuesday,7.0,1,1
closed,2340,medium,email,pricing and licensing,2nd line support,heather urry,2023-06-13 11:58:37,2023-06-15 11:58:37,2023-06-13 12:58:37,2023-06-13 12:28:38.598,within sla,2023-06-14 19:51:19.462,within sla,2023-06-14 02:08:26.799,9.0,2.0,custom software development,tier 2,italy,43.036776,12.678565,0 days 00:30:01.598000,30.026633333333333,1 days 07:52:42.462000,1912.7077,0 days 14:09:49.799000,849.8299833333333,1,Tuesday,11,6,June,2023,Tuesday,12.0,Wednesday,19.0,1,1
resolved,2341,high,chat,feature request,2nd line support,adolpho messingham,2023-06-13 15:33:31,2023-06-14 15:33:31,2023-06-13 15:35:31,2023-06-13 15:35:15.649,within sla,2023-06-13 19:30:08.253,within sla,2023-06-13 19:30:08.253,60.0,,other,tier 2,italy,43.036776,12.678565,0 days 00:01:44.649000,1.74415,0 days 03:56:37.253000,236.62088333333332,0 days 03:56:37.253000,236.62088333333332,1,Tuesday,15,6,June,2023,Tuesday,15.0,Tuesday,19.0,1,1
closed,2342,low,email,feature request,1st line support,sheela cutten,2023-06-13 07:16:46,2023-06-15 07:16:46,2023-06-13 08:16:46,2023-06-13 10:44:36.930,sla violated,2023-06-14 18:46:17.045,within sla,2023-06-16 20:37:15.102,2.0,4.0,ready to use software,tier 1,germany,51.165691,10.451526,0 days 03:27:50.930000,207.84883333333332,1 days 11:29:31.045000,2129.5174166666666,3 days 13:20:29.102000,5120.485033333333,1,Tuesday,7,6,June,2023,Tuesday,10.0,Wednesday,18.0,0,1
closed,2343,high,email,purchasing and invoicing,1st line support,kristos westoll,2023-06-13 08:41:04,2023-06-15 08:41:04,2023-06-13 09:41:04,2023-06-13 09:30:05.128,within sla,2023-06-15 16:27:17.187,sla violated,2023-06-16 17:08:40.392,3.0,5.0,custom software development,tier 1,greece,39.368279,21.863141,0 days 00:49:01.128000,49.018800000000006,2 days 07:46:13.187000,3346.219783333333,3 days 08:27:36.392000,4827.606533333334,1,Tuesday,8,6,June,2023,Tuesday,9.0,Thursday,16.0,1,0
closed,2344,low,chat,feature request,1st line support,bernard beckley,2023-06-13 17:13:06,2023-06-14 17:13:06,2023-06-13 17:15:06,2023-06-13 17:14:23.646,within sla,2023-06-14 14:51:07.317,within sla,2023-06-18 03:31:57.421,6.0,5.0,ready to use software,tier 1,czech republic,49.8037633,15.4749126,0 days 00:01:17.646000,1.2941,0 days 21:38:01.317000,1298.0219499999998,4 days 10:18:51.421000,6378.857016666666,1,Tuesday,17,6,June,2023,Tuesday,17.0,Wednesday,14.0,1,1
closed,2345,low,email,product setup,1st line support,connor danielovitch,2023-06-13 09:35:27,2023-06-15 09:35:27,2023-06-13 10:35:27,2023-06-13 09:55:01.602,within sla,2023-06-14 10:40:55.305,within sla,2023-06-19 07:46:45.666,3.0,4.0,ready to use software,tier 1,france,48.864716,2.349014,0 days 00:19:34.602000,19.5767,1 days 01:05:28.305000,1505.47175,5 days 22:11:18.666000,8531.3111,1,Tuesday,9,6,June,2023,Tuesday,9.0,Wednesday,10.0,1,1
resolved,2346,low,email,product setup,1st line support,connor danielovitch,2023-06-13 13:58:40,2023-06-15 13:58:40,2023-06-13 14:58:40,2023-06-13 14:20:11.537,within sla,2023-06-14 23:28:30.516,within sla,2023-06-14 23:28:30.516,9.0,,ready to use software,tier 1,germany,51.165691,10.451526,0 days 00:21:31.537000,21.525616666666668,1 days 09:29:50.516000,2009.8419333333331,1 days 09:29:50.516000,2009.8419333333331,1,Tuesday,13,6,June,2023,Tuesday,14.0,Wednesday,23.0,1,1
closed,2347,medium,email,bug report,1st line support,kristos westoll,2023-06-13 01:46:10,2023-06-15 01:46:10,2023-06-13 02:46:10,2023-06-13 01:54:22.408,within sla,2023-06-13 20:42:09.972,within sla,2023-06-18 15:49:32.536,8.0,4.0,custom software development,tier 1,poland,52.536273,19.050639,0 days 00:08:12.408000,8.2068,0 days 18:55:59.972000,1135.9995333333331,5 days 14:03:22.536000,8043.3756,1,Tuesday,1,6,June,2023,Tuesday,1.0,Tuesday,20.0,1,1
closed,2348,low,chat,pricing and licensing,1st line support,sheela cutten,2023-06-14 03:36:59,2023-06-15 03:36:59,2023-06-14 03:38:59,2023-06-14 03:38:12.267,within sla,2023-06-15 03:32:19.971,within sla,2023-06-18 17:18:26.455,3.0,4.0,ready to use software,tier 1,republic of ireland,53.094024,-8.019675,0 days 00:01:13.267000,1.2211166666666666,0 days 23:55:20.971000,1435.349516666667,4 days 13:41:27.455000,6581.457583333334,2,Wednesday,3,6,June,2023,Wednesday,3.0,Thursday,3.0,1,1
resolved,2349,low,phone,purchasing and invoicing,1st line support,nicola wane,2023-06-14 05:05:18,2023-06-16 05:05:18,2023-06-14 05:07:18,2023-06-14 05:10:53.137,sla violated,2023-06-15 01:06:42.140,within sla,2023-06-15 01:06:42.140,6.0,,ready to use software,tier 1,germany,51.165691,10.451526,0 days 00:05:35.137000,5.585616666666667,0 days 20:01:24.140000,1201.4023333333332,0 days 20:01:24.140000,1201.4023333333332,2,Wednesday,5,6,June,2023,Wednesday,5.0,Thursday,1.0,0,1
resolved,2350,medium,email,feature request,1st line support,sheela cutten,2023-06-14 14:13:32,2023-06-16 14:13:32,2023-06-14 15:13:32,2023-06-14 15:01:12.471,within sla,2023-06-15 04:54:36.719,within sla,2023-06-15 04:54:36.719,6.0,,ready to use software,tier 1,germany,51.165691,10.451526,0 days 00:47:40.471000,47.67451666666667,0 days 14:41:04.719000,881.0786499999999,0 days 14:41:04.719000,881.0786499999999,2,Wednesday,14,6,June,2023,Wednesday,15.0,Thursday,4.0,1,1
closed,2351,low,phone,product setup,2nd line support,adolpho messingham,2023-06-14 07:37:55,2023-06-16 07:37:55,2023-06-14 07:39:55,2023-06-14 07:39:17.588,within sla,2023-06-15 11:12:43.806,within sla,2023-06-20 18:01:23.816,7.0,1.0,ready to use software,tier 2,republic of ireland,53.094024,-8.019675,0 days 00:01:22.588000,1.3764666666666665,1 days 03:34:48.806000,1654.8134333333333,6 days 10:23:28.816000,9263.480266666667,2,Wednesday,7,6,June,2023,Wednesday,7.0,Thursday,11.0,1,1
resolved,2352,high,email,training request,2nd line support,michele whyatt,2023-06-14 19:25:36,2023-06-16 19:25:36,2023-06-14 20:25:36,2023-06-14 19:27:39.931,within sla,2023-06-19 15:23:09.191,sla violated,2023-06-19 15:23:09.191,10.0,,training and consulting services,tier 2,bulgaria,42.7249925,25.4833039,0 days 00:02:03.931000,2.0655166666666664,4 days 19:57:33.191000,6957.553183333333,4 days 19:57:33.191000,6957.553183333333,2,Wednesday,19,6,June,2023,Wednesday,19.0,Monday,15.0,1,0
closed,2353,medium,email,product setup,1st line support,nicola wane,2023-06-14 08:44:11,2023-06-16 08:44:11,2023-06-14 09:44:11,2023-06-14 11:05:24.967,sla violated,2023-06-16 11:16:15.410,sla violated,2023-06-17 02:19:09.674,3.0,3.0,training and consulting services,tier 1,united kingdom,55.378052,-3.435973,0 days 02:21:13.967000,141.23278333333334,2 days 02:32:04.410000,3032.0735,2 days 17:34:58.674000,3934.9779,2,Wednesday,8,6,June,2023,Wednesday,11.0,Friday,11.0,0,0
closed,2354,medium,email,bug report,1st line support,sheela cutten,2023-06-14 03:27:43,2023-06-16 03:27:43,2023-06-14 04:27:43,2023-06-14 03:38:56.967,within sla,2023-06-15 19:29:35.596,within sla,2023-06-19 21:50:09.315,9.0,4.0,ready to use software,tier 1,czech republic,49.8037633,15.4749126,0 days 00:11:13.967000,11.232783333333334,1 days 16:01:52.596000,2401.8766,5 days 18:22:26.315000,8302.438583333333,2,Wednesday,3,6,June,2023,Wednesday,3.0,Thursday,19.0,1,1
in progress,2355,medium,chat,pricing and licensing,2nd line support,heather urry,2023-06-15 07:44:22,2023-06-16 07:44:22,2023-06-15 07:46:22,2023-06-15 07:45:53.276,within sla,,sla violated,,7.0,,ready to use software,tier 2,austria,47.6964719,13.3457347,0 days 00:01:31.276000,1.5212666666666663,,,,,3,Thursday,7,6,June,2023,Thursday,7.0,,,1,0
closed,2356,medium,chat,feature request,2nd line support,michele whyatt,2023-06-15 09:33:18,2023-06-16 09:33:18,2023-06-15 09:35:18,2023-06-15 09:38:33.077,sla violated,2023-06-16 02:03:48.314,within sla,2023-06-17 23:06:40.787,6.0,3.0,other,tier 2,slovenia,46.1491664,14.9860106,0 days 00:05:15.077000,5.251283333333333,0 days 16:30:30.314000,990.5052333333332,2 days 13:33:22.787000,3693.379783333333,3,Thursday,9,6,June,2023,Thursday,9.0,Friday,2.0,0,1
in progress,2357,high,email,feature request,2nd line support,michele whyatt,2023-06-15 03:11:42,2023-06-17 03:11:42,2023-06-15 04:11:42,2023-06-15 03:36:31.562,within sla,,sla violated,,5.0,,custom software development,tier 2,united kingdom,55.378052,-3.435973,0 days 00:24:49.562000,24.82603333333333,,,,,3,Thursday,3,6,June,2023,Thursday,3.0,,,1,0
closed,2358,medium,email,product setup,2nd line support,heather urry,2023-06-15 19:11:03,2023-06-17 19:11:03,2023-06-15 20:11:03,2023-06-15 20:05:41.448,within sla,2023-06-16 16:58:36.187,within sla,2023-06-18 08:52:25.933,8.0,1.0,training and consulting services,tier 2,republic of ireland,53.094024,-8.019675,0 days 00:54:38.448000,54.6408,0 days 21:47:33.187000,1307.5531166666667,2 days 13:41:22.933000,3701.3822166666655,3,Thursday,19,6,June,2023,Thursday,20.0,Friday,16.0,1,1
closed,2359,low,chat,product setup,2nd line support,adolpho messingham,2023-06-15 03:22:26,2023-06-16 03:22:26,2023-06-15 03:24:26,2023-06-15 03:24:14.005,within sla,2023-06-15 10:47:43.548,within sla,2023-06-16 09:47:03.778,4.0,3.0,custom software development,tier 2,france,48.864716,2.349014,0 days 00:01:48.005000,1.8000833333333333,0 days 07:25:17.548000,445.29246666666666,1 days 06:24:37.778000,1824.6296333333332,3,Thursday,3,6,June,2023,Thursday,3.0,Thursday,10.0,1,1
closed,2360,low,chat,training request,1st line support,nicola wane,2023-06-15 12:47:13,2023-06-16 12:47:13,2023-06-15 12:49:13,2023-06-15 12:48:22.758,within sla,2023-06-16 08:59:24.434,within sla,2023-06-18 23:26:43.894,6.0,4.0,training and consulting services,tier 1,germany,51.165691,10.451526,0 days 00:01:09.758000,1.1626333333333332,0 days 20:12:11.434000,1212.1905666666669,3 days 10:39:30.894000,4959.514899999999,3,Thursday,12,6,June,2023,Thursday,12.0,Friday,8.0,1,1
resolved,2361,low,email,feature request,2nd line support,heather urry,2023-06-15 01:48:45,2023-06-17 01:48:45,2023-06-15 02:48:45,2023-06-15 02:17:08.247,within sla,2023-06-15 05:51:55.956,within sla,2023-06-15 05:51:55.956,2.0,,ready to use software,tier 2,greece,39.368279,21.863141,0 days 00:28:23.247000,28.38745,0 days 04:03:10.956000,243.1826,0 days 04:03:10.956000,243.1826,3,Thursday,1,6,June,2023,Thursday,2.0,Thursday,5.0,1,1
closed,2362,medium,email,training request,2nd line support,heather urry,2023-06-15 21:46:17,2023-06-17 21:46:17,2023-06-15 22:46:17,2023-06-15 22:31:50.413,within sla,2023-06-17 08:17:10.177,within sla,2023-06-16 17:08:56.061,10.0,2.0,training and consulting services,tier 2,poland,52.536273,19.050639,0 days 00:45:33.413000,45.55688333333333,1 days 10:30:53.177000,2070.8862833333333,0 days 19:22:39.061000,1162.6510166666667,3,Thursday,21,6,June,2023,Thursday,22.0,Saturday,8.0,1,1
resolved,2363,medium,email,feature request,2nd line support,adolpho messingham,2023-06-15 00:54:40,2023-06-17 00:54:40,2023-06-15 01:54:40,2023-06-15 01:43:03.907,within sla,2023-06-16 20:27:13.644,within sla,2023-06-16 20:27:13.644,7.0,,custom software development,tier 2,united kingdom,55.378052,-3.435973,0 days 00:48:23.907000,48.39845,1 days 19:32:33.644000,2612.560733333333,1 days 19:32:33.644000,2612.560733333333,3,Thursday,0,6,June,2023,Thursday,1.0,Friday,20.0,1,1
resolved,2364,low,email,feature request,1st line support,connor danielovitch,2023-06-16 21:52:30,2023-06-18 21:52:30,2023-06-16 22:52:30,2023-06-16 22:45:22.744,within sla,2023-06-21 13:03:25.824,sla violated,2023-06-21 13:03:25.824,1.0,,custom software development,tier 1,czech republic,49.8037633,15.4749126,0 days 00:52:52.744000,52.87906666666667,4 days 15:10:55.824000,6670.9304,4 days 15:10:55.824000,6670.9304,4,Friday,21,6,June,2023,Friday,22.0,Wednesday,13.0,1,0
closed,2365,medium,email,purchasing and invoicing,1st line support,sheela cutten,2023-06-16 11:53:56,2023-06-18 11:53:56,2023-06-16 12:53:56,2023-06-16 12:23:33.525,within sla,2023-06-18 01:37:18.569,within sla,2023-06-20 09:46:21.072,1.0,4.0,ready to use software,tier 1,republic of ireland,53.094024,-8.019675,0 days 00:29:37.525000,29.62541666666667,1 days 13:43:22.569000,2263.37615,3 days 21:52:25.072000,5632.417866666667,4,Friday,11,6,June,2023,Friday,12.0,Sunday,1.0,1,1
closed,2366,high,email,other,1st line support,kristos westoll,2023-06-16 15:52:33,2023-06-18 15:52:33,2023-06-16 16:52:33,2023-06-16 16:28:42.319,within sla,2023-06-18 14:06:05.272,within sla,2023-06-20 00:34:47.478,5.0,5.0,ready to use software,tier 1,greece,39.368279,21.863141,0 days 00:36:09.319000,36.15531666666666,1 days 22:13:32.272000,2773.5378666666666,3 days 08:42:14.478000,4842.2413,4,Friday,15,6,June,2023,Friday,16.0,Sunday,14.0,1,1
closed,2367,low,chat,product setup,1st line support,kristos westoll,2023-06-16 09:59:53,2023-06-17 09:59:53,2023-06-16 10:01:53,2023-06-16 10:01:28.658,within sla,2023-06-16 14:30:21.974,within sla,2023-06-24 02:53:52.316,3.0,4.0,ready to use software,tier 1,greece,39.368279,21.863141,0 days 00:01:35.658000,1.5943,0 days 04:30:28.974000,270.48290000000003,7 days 16:53:59.316000,11093.9886,4,Friday,9,6,June,2023,Friday,10.0,Friday,14.0,1,1
resolved,2368,low,email,pricing and licensing,1st line support,connor danielovitch,2023-06-16 16:30:16,2023-06-18 16:30:16,2023-06-16 17:30:16,2023-06-16 17:35:48.650,sla violated,2023-06-20 04:22:07.346,sla violated,2023-06-20 04:22:07.346,1.0,,custom software development,tier 1,republic of ireland,53.094024,-8.019675,0 days 01:05:32.650000,65.54416666666667,3 days 11:51:51.346000,5031.855766666667,3 days 11:51:51.346000,5031.855766666667,4,Friday,16,6,June,2023,Friday,17.0,Tuesday,4.0,0,0
in progress,2369,low,chat,product setup,2nd line support,michele whyatt,2023-06-16 06:07:53,2023-06-17 06:07:53,2023-06-16 06:09:53,2023-06-16 06:09:10.194,within sla,,sla violated,,4.0,,custom software development,tier 2,france,48.864716,2.349014,0 days 00:01:17.194000,1.2865666666666666,,,,,4,Friday,6,6,June,2023,Friday,6.0,,,1,0
closed,2370,low,email,pricing and licensing,1st line support,bernard beckley,2023-06-16 14:52:30,2023-06-18 14:52:30,2023-06-16 15:52:30,2023-06-16 15:42:36.200,within sla,2023-06-17 11:22:04.936,within sla,2023-06-17 04:17:24.756,10.0,4.0,custom software development,tier 1,greece,39.368279,21.863141,0 days 00:50:06.200000,50.10333333333333,0 days 20:29:34.936000,1229.5822666666668,0 days 13:24:54.756000,804.9126,4,Friday,14,6,June,2023,Friday,15.0,Saturday,11.0,1,1
in progress,2371,medium,email,purchasing and invoicing,2nd line support,adolpho messingham,2023-06-16 18:36:18,2023-06-18 18:36:18,2023-06-16 19:36:18,2023-06-16 18:46:24.604,within sla,,sla violated,,1.0,,ready to use software,tier 2,republic of ireland,53.094024,-8.019675,0 days 00:10:06.604000,10.110066666666668,,,,,4,Friday,18,6,June,2023,Friday,18.0,,,1,0
resolved,2372,low,chat,pricing and licensing,1st line support,bernard beckley,2023-06-16 18:14:15,2023-06-17 18:14:15,2023-06-16 18:16:15,2023-06-16 18:14:55.205,within sla,2023-06-17 04:48:38.936,within sla,2023-06-17 04:48:38.936,3.0,,ready to use software,tier 1,spain,39.67337,-4.767726,0 days 00:00:40.205000,0.6700833333333333,0 days 10:34:23.936000,634.3989333333334,0 days 10:34:23.936000,634.3989333333334,4,Friday,18,6,June,2023,Friday,18.0,Saturday,4.0,1,1
closed,2373,high,email,bug report,1st line support,sheela cutten,2023-06-16 03:03:28,2023-06-18 03:03:28,2023-06-16 04:03:28,2023-06-16 04:01:06.115,within sla,2023-06-17 04:24:55.290,within sla,2023-06-18 13:38:48.154,3.0,4.0,ready to use software,tier 1,france,48.864716,2.349014,0 days 00:57:38.115000,57.63525,1 days 01:21:27.290000,1521.4548333333332,2 days 10:35:20.154000,3515.3359,4,Friday,3,6,June,2023,Friday,4.0,Saturday,4.0,1,1
